1938,264,42,5
1939,265,84,5
1946,266,5,67
1950,267,83,79
1973,268,5,3
1975,269,36,5
1983,270,66,31
1985,271,5,97
1999,272,5,85
2015,273,76,5
2021,274,5,53
2039,275,77,5
2042,276,62,5
2049,277,82,56
2053,278,5,44
2056,279,58,5
2063,280,5,4
2071,281,70,99
2085,282,5,2
2092,283,5,73
2102,284,5,13
2111,285,78,67
2114,286,56,12
2119,287,5,17
2124,288,44,59
2126,289,82,5
2126,290,28,5
2141,291,5,77
2166,292,5,17
2171,293,5,37
2172,294,5,58
2174,295,14,5
2189,296,5,47
2191,297,97,92
2191,298,5,55
2195,299,5,36
2197,300,97,23
2199,301,77,56
2200,302,13,5
2207,303,5,74
2209,304,5,44
2215,305,63,5
2220,306,5,12
2228,307,29,71
2229,308,5,92
2235,309,5,18
2235,310,49,5
2247,311,58,50
2252,312,5,95
2270,313,5,62
2275,314,5,83
2279,315,46,84
2279,316,5,96
2287,317,5,23
2291,318,2,54
2307,319,5,51
2341,320,41,5
2344,321,5,96
2345,322,10,5
2349,323,39,45
2361,324,5,76
2376,325,14,67
2385,326,98,35
2401,327,5,54
2411,328,33,5
2417,329,65,5
2417,330,5,4
2422,331,5,58
2427,332,5,9
2446,333,5,59
2458,334,66,5
2464,335,76,5
2469,336,5,79
2488,337,5,92
2498,338,5,88
2509,339,40,11
2536,340,67,5
2551,341,56,5
2553,342,89,5
2569,343,5,43
2570,344,81,5
2576,345,5,68
2577,346,55,24
2584,347,14,5
2586,348,5,16
2588,349,5,98
2590,350,5,81
2597,351,16,91
2599,352,6,11
2612,353,5,86
2623,354,5,39
2633,355,16,94
2636,356,5,81
2638,357,5,8
2643,358,5,76
2645,359,5,95
2657,360,6,11
2665,361,8,5
2666,362,5,32
2669,363,90,72
2672,364,86,59
2679,365,5,93
2680,366,5,76
2691,367,77,5
2700,368,31,5
2705,369,5,3
2712,370,57,8
2717,371,5,56
2723,372,5,58
2729,373,5,50
2730,374,5,19
2735,375,5,24
2738,376,5,86
2741,377,5,24
2747,378,4,5
2758,379,1,6
2763,380,5,85
2770,381,99,28
2776,382,26,30
2778,383,5,11
2781,384,59,5
2799,385,75,5
2802,386,93,5
2811,387,68,5
2821,388,5,34
2824,389,92,5
2825,390,14,72
2837,391,5,19
2844,392,94,78
2853,393,5,56
2854,394,5,24
2860,395,41,7
2871,396,19,96
2873,397,35,40
2878,398,5,23
2892,399,78,5
2905,400,5,2
2925,401,5,13
2928,402,5,93
2932,403,37,99
2945,404,100,5
2945,405,73,5
2961,406,5,32
2965,407,65,98
2972,408,5,68
2979,409,39,5
2980,410,5,1
3006,411,83,76
3015,412,5,31
3016,413,1,5
3028,414,5,93
3051,415,5,62
3065,416,5,98
3075,417,5,31
3079,418,70,46
3095,419,89,66
3097,420,48,6
3107,421,5,19
3109,422,93,5
3117,423,5,53
3119,424,95,23
3125,425,5,75
3130,426,32,5
3134,427,60,5
3155,428,5,96
3160,429,5,6
3181,430,62,5
3191,431,66,5
3200,432,5,57
3200,433,67,71
3205,434,84,93
3214,435,56,52
3216,436,15,5
3217,437,68,65
3223,438,5,64
3227,439,5,67
3228,440,5,49
3236,441,29,71
3241,442,25,60
3244,443,5,84
3244,444,5,52
3257,445,5,58
3258,446,67,94
3264,447,94,69
3273,448,35,97
3275,449,5,77
3276,450,20,5
3287,451,41,5
3288,452,3,37
3288,453,5,51
3291,454,5,82
3291,455,5,42
3300,456,5,97
3305,457,85,5
3318,458,63,5
3321,459,24,42
3327,460,26,5
3334,461,11,59
3341,462,5,88
3342,463,94,5
3346,464,5,62
3358,465,11,80
3374,466,10,52
3374,467,5,21
3376,468,18,48
3379,469,5,19
3388,470,5,91
3390,471,5,28
3394,472,75,5
3396,473,47,38
3400,474,86,100
3401,475,5,52
3408,476,5,30
3409,477,5,37
3413,478,5,99
3413,479,46,5
3426,480,5,74
3428,481,5,16
3449,482,73,5
3458,483,5,46
3482,484,5,64
3484,485,5,90
3484,486,76,5
3503,487,5,84
3510,488,5,71
3518,489,5,56
3534,490,5,8
3536,491,5,45
3553,492,5,75
3558,493,35,5
3570,494,90,5
3571,495,6,4
3576,496,5,90
3579,497,48,5
3587,498,5,32
3590,499,2,8
