2502,358,1,45
2510,359,36,60
2514,360,43,46
2547,361,1,45
2568,362,95,61
2574,363,1,84
2607,364,1,59
2618,365,1,73
2620,366,27,37
2633,367,1,57
2637,368,1,14
2638,369,1,57
2642,370,89,44
2644,371,1,5
2645,372,1,93
2660,373,34,7
2661,374,1,83
2662,375,12,14
2677,376,28,59
2680,377,13,87
2681,378,1,92
2690,379,58,73
2706,380,1,34
2709,381,68,35
2716,382,1,91
2721,383,1,11
2727,384,1,87
2729,385,32,92
2762,386,1,66
2770,387,1,97
2782,388,1,24
2788,389,46,97
2790,390,54,7
2807,391,1,20
2817,392,1,64
2820,393,66,21
2821,394,53,97
2834,395,1,95
2843,396,1,55
2851,397,64,41
2865,398,40,22
2865,399,96,23
2866,400,51,92
2869,401,77,99
2871,402,52,9
2871,403,1,43
2871,404,76,62
2871,405,54,61
2883,406,1,57
2893,407,1,87
2903,408,5,19
2904,409,1,7
2920,410,1,27
2925,411,1,48
2937,412,1,99
2945,413,1,84
2953,414,1,21
2955,415,1,74
2957,416,94,77
2958,417,98,7
2965,418,47,89
2966,419,1,71
2975,420,10,16
2976,421,99,12
2977,422,85,89
2978,423,39,19
2983,424,1,46
2990,425,6,64
2993,426,36,56
3031,427,36,92
3037,428,1,3
3044,429,48,79
3046,430,1,96
3049,431,22,29
3060,432,89,85
3067,433,37,44
3068,434,1,29
3070,435,59,70
3074,436,1,95
3077,437,56,52
3085,438,83,55
3090,439,1,95
3099,440,74,11
3100,441,1,30
3120,442,64,40
3150,443,70,13
3155,444,41,38
3166,445,1,82
3171,446,2,3
3192,447,1,19
3196,448,1,56
3209,449,66,72
3214,450,1,59
3218,451,3,69
3225,452,1,6
3226,453,1,18
3244,454,68,26
3245,455,1,61
3248,456,1,21
3259,457,1,15
3261,458,1,56
3263,459,1,14
3267,460,1,76
3271,461,1,99
3274,462,24,5
3285,463,64,24
3286,464,36,60
3291,465,4,47
3293,466,68,92
3293,467,70,62
3295,468,76,66
3300,469,1,37
3319,470,1,22
3332,471,21,60
3333,472,47,40
3334,473,1,54
3339,474,85,26
3344,475,85,1
3346,476,1,24
3346,477,47,93
3372,478,1,87
3393,479,1,10
3413,480,1,95
3440,481,1,67
3455,482,15,68
3468,483,13,39
3478,484,1,55
3481,485,1,96
3501,486,1,59
3502,487,76,71
3512,488,1,69
3552,489,1,41
3558,490,1,64
3560,491,1,7
3565,492,17,66
3565,493,8,80
3565,494,77,20
3570,495,11,38
3577,496,1,17
3597,497,27,22
3597,498,92,58
3598,499,1,72
